"id_timeseries","variable","E_opti","rho_opti","method_opti","stocklong","assessid","scientificname","commonname","areaid","region"
"CODICE","prodbest.divTB",7,0.492053934466929,"positive_range_top_20_percent","Atlantic cod Iceland Grounds","NWWG-CODICE-1952-2012-CHING","Gadus morhua","Atlantic cod","multinational-ICES-Va","Europe non EU"
"CODICE","UdivUmsypref",2,0.769148275692026,"positive_range_top_20_percent","Atlantic cod Iceland Grounds","NWWG-CODICE-1952-2012-CHING","Gadus morhua","Atlantic cod","multinational-ICES-Va","Europe non EU"
"CODIS","sst.z",6,0.559227539167887,"positive_range_top_20_percent","Atlantic cod Irish Sea","WGBFAS-CODIS-1968-2010-NEUBAUER","Gadus morhua","Atlantic cod","multinational-ICES-VIIa","European Union"
"CODIS","prodbest.divTB",2,0.839131718149199,"positive_range_top_20_percent","Atlantic cod Irish Sea","WGBFAS-CODIS-1968-2010-NEUBAUER","Gadus morhua","Atlantic cod","multinational-ICES-VIIa","European Union"
"CODIS","UdivUmsypref",9,0.872234019864192,"positive_range_top_20_percent","Atlantic cod Irish Sea","WGBFAS-CODIS-1968-2010-NEUBAUER","Gadus morhua","Atlantic cod","multinational-ICES-VIIa","European Union"
"CODNEAR","sst.z",7,0.607526458426373,"positive_range_top_20_percent","Atlantic cod North-East Arctic","AFWG-CODNEAR-1946-2011-CHING","Gadus morhua","Atlantic cod","multinational-ICES-I-II","Europe non EU"
"CODNEAR","prodbest.divTB",5,0.173698308828825,"positive_range_top_20_percent","Atlantic cod North-East Arctic","AFWG-CODNEAR-1946-2011-CHING","Gadus morhua","Atlantic cod","multinational-ICES-I-II","Europe non EU"
"CODNEAR","UdivUmsypref",2,0.90496667611202,"positive_range_top_20_percent","Atlantic cod North-East Arctic","AFWG-CODNEAR-1946-2011-CHING","Gadus morhua","Atlantic cod","multinational-ICES-I-II","Europe non EU"
"COWCODSCAL","sst.z",5,0.456386004097622,"positive_range_top_20_percent","Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
"COWCODSCAL","prodbest.divTB",4,0.952709593732225,"positive_range_top_20_percent","Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
"COWCODSCAL","UdivUmsypref",9,0.960927355071226,"positive_range_top_20_percent","Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
"CPRROCKPCOAST","sst.z",5,0.28572812261235,"positive_range_top_20_percent","Copper rockfish Pacific Coast","SWFSC-CPRROCKPCOAST-1916-2012-SISIMP2016","Sebastes caurinus","Copper rockfish","USA-NMFS-PCOAST","US West Coast"
"CPRROCKPCOAST","prodbest.divTB",7,0.993044934794059,"positive_range_top_20_percent","Copper rockfish Pacific Coast","SWFSC-CPRROCKPCOAST-1916-2012-SISIMP2016","Sebastes caurinus","Copper rockfish","USA-NMFS-PCOAST","US West Coast"
"CPRROCKPCOAST","UdivUmsypref",7,0.965496579844923,"positive_range_top_20_percent","Copper rockfish Pacific Coast","SWFSC-CPRROCKPCOAST-1916-2012-SISIMP2016","Sebastes caurinus","Copper rockfish","USA-NMFS-PCOAST","US West Coast"
"CROCKPCOAST","sst.z",8,0.513117463641383,"positive_range_top_20_percent","Canary rockfish Pacific Coast","NWFSC-CROCKPCOAST-1916-2011-STACHURA","Sebastes pinniger","Canary rockfish","USA-NMFS-PCOAST","US West Coast"
"CROCKPCOAST","prodbest.divTB",5,0.958224122445422,"positive_range_top_20_percent","Canary rockfish Pacific Coast","NWFSC-CROCKPCOAST-1916-2011-STACHURA","Sebastes pinniger","Canary rockfish","USA-NMFS-PCOAST","US West Coast"
"CROCKPCOAST","UdivUmsypref",2,0.948963411244142,"positive_range_top_20_percent","Canary rockfish Pacific Coast","NWFSC-CROCKPCOAST-1916-2011-STACHURA","Sebastes pinniger","Canary rockfish","USA-NMFS-PCOAST","US West Coast"
"CROCKWCVANISOGQCI","sst.z",4,0.259154131731721,"positive_range_top_20_percent","Canary rockfish West Coast of Vancouver Island and Strait of Georgia and Queen Charlotte Islands","DFO-CROCKWCVANISOGQCI-1945-2009-STANTON","Sebastes pinniger","Canary rockfish","Canada-DFO-WCVANI-SOG-QCI","Canada West Coast"
"CROCKWCVANISOGQCI","prodbest.divTB",2,0.940784849722573,"positive_range_top_20_percent","Canary rockfish West Coast of Vancouver Island and Strait of Georgia and Queen Charlotte Islands","DFO-CROCKWCVANISOGQCI-1945-2009-STANTON","Sebastes pinniger","Canary rockfish","Canada-DFO-WCVANI-SOG-QCI","Canada West Coast"
"CROCKWCVANISOGQCI","UdivUmsypref",5,0.919947272648739,"positive_range_top_20_percent","Canary rockfish West Coast of Vancouver Island and Strait of Georgia and Queen Charlotte Islands","DFO-CROCKWCVANISOGQCI-1945-2009-STANTON","Sebastes pinniger","Canary rockfish","Canada-DFO-WCVANI-SOG-QCI","Canada West Coast"
"CTRACSA","sst.z",9,0.870606535087293,"positive_range_top_20_percent","Cape horse mackerel South Africa South coast","MARAM-CTRACSA-1949-2013-Furman","Trachurus capensis","Cape horse mackerel","South Africa-DETMCM-SASC","Southern Africa"
"CTRACSA","prodbest.divTB",2,0.903370969407322,"positive_range_top_20_percent","Cape horse mackerel South Africa South coast","MARAM-CTRACSA-1949-2013-Furman","Trachurus capensis","Cape horse mackerel","South Africa-DETMCM-SASC","Southern Africa"
"CTRACSA","UdivUmsypref",4,0.499523805005866,"positive_range_top_20_percent","Cape horse mackerel South Africa South coast","MARAM-CTRACSA-1949-2013-Furman","Trachurus capensis","Cape horse mackerel","South Africa-DETMCM-SASC","Southern Africa"
"DEEPCHAKESA","sst.z",4,0.876162826116609,"positive_range_top_20_percent","Deep water cape hake South Africa","MARAM-DEEPCHAKESA-1917-2015-Rademeyer","Merluccius paradoxus","Deep water cape hake","South Africa-DETMCM-SA","Southern Africa"
"DEEPCHAKESA","prodbest.divTB",2,0.994578215621825,"positive_range_top_20_percent","Deep water cape hake South Africa","MARAM-DEEPCHAKESA-1917-2015-Rademeyer","Merluccius paradoxus","Deep water cape hake","South Africa-DETMCM-SA","Southern Africa"
"DEEPCHAKESA","UdivUmsypref",3,0.952193988019847,"positive_range_top_20_percent","Deep water cape hake South Africa","MARAM-DEEPCHAKESA-1917-2015-Rademeyer","Merluccius paradoxus","Deep water cape hake","South Africa-DETMCM-SA","Southern Africa"
"DKROCKPCOAST","sst.z",4,0.338780941285895,"positive_range_top_20_percent","Darkblotched rockfish Pacific Coast","NWFSC-DKROCKPCOAST-1928-2011-STACHURA","Sebastes crameri","Darkblotched rockfish","USA-NMFS-PCOAST","US West Coast"
"DKROCKPCOAST","prodbest.divTB",2,0.979996534181251,"positive_range_top_20_percent","Darkblotched rockfish Pacific Coast","NWFSC-DKROCKPCOAST-1928-2011-STACHURA","Sebastes crameri","Darkblotched rockfish","USA-NMFS-PCOAST","US West Coast"
"DKROCKPCOAST","UdivUmsypref",4,0.88980674946552,"positive_range_top_20_percent","Darkblotched rockfish Pacific Coast","NWFSC-DKROCKPCOAST-1928-2011-STACHURA","Sebastes crameri","Darkblotched rockfish","USA-NMFS-PCOAST","US West Coast"
"DSOLEPCOAST","sst.z",9,0.383433981773693,"positive_range_top_20_percent","Dover sole Pacific Coast","SWFSC-DSOLEPCOAST-1910-2011-STACHURA","Microstomus pacificus","Dover sole","USA-NMFS-PCOAST","US West Coast"
"DSOLEPCOAST","prodbest.divTB",5,0.987197873774236,"positive_range_top_20_percent","Dover sole Pacific Coast","SWFSC-DSOLEPCOAST-1910-2011-STACHURA","Microstomus pacificus","Dover sole","USA-NMFS-PCOAST","US West Coast"
"DSOLEPCOAST","UdivUmsypref",6,0.973228594012416,"positive_range_top_20_percent","Dover sole Pacific Coast","SWFSC-DSOLEPCOAST-1910-2011-STACHURA","Microstomus pacificus","Dover sole","USA-NMFS-PCOAST","US West Coast"
"ECSOLESASC","sst.z",5,0.838502119377805,"positive_range_top_20_percent","East coast sole South Africa South coast","FBDAFF-ECSOLESASC-1920-2020-GLAZER","Austroglossus pectoralis","East coast sole","South Africa-DETMCM-SASC","Southern Africa"
"ECSOLESASC","prodbest.divTB",4,0.874475679191735,"positive_range_top_20_percent","East coast sole South Africa South coast","FBDAFF-ECSOLESASC-1920-2020-GLAZER","Austroglossus pectoralis","East coast sole","South Africa-DETMCM-SASC","Southern Africa"
"ECSOLESASC","UdivUmsypref",2,0.735993650497905,"positive_range_top_20_percent","East coast sole South Africa South coast","FBDAFF-ECSOLESASC-1920-2020-GLAZER","Austroglossus pectoralis","East coast sole","South Africa-DETMCM-SASC","Southern Africa"
"ESOLEPCOAST","sst.z",8,0.445161684841125,"positive_range_top_20_percent","English sole Pacific Coast","NWFSC-ESOLEPCOAST-1876-2007-BRANCH","Parophrys vetulus","English sole","USA-NMFS-PCOAST","US West Coast"
"ESOLEPCOAST","prodbest.divTB",2,0.893047032506622,"positive_range_top_20_percent","English sole Pacific Coast","NWFSC-ESOLEPCOAST-1876-2007-BRANCH","Parophrys vetulus","English sole","USA-NMFS-PCOAST","US West Coast"
"ESOLEPCOAST","UdivUmsypref",3,0.973360194355255,"positive_range_top_20_percent","English sole Pacific Coast","NWFSC-ESOLEPCOAST-1876-2007-BRANCH","Parophrys vetulus","English sole","USA-NMFS-PCOAST","US West Coast"
"GAGSATLC","sst.z",3,-0.0672803086656419,"max_rho","Gag Southern Atlantic coast","SEFSC-GAGSATLC-1962-2005-JENSEN","Mycteroperca microlepis","Gag","USA-NMFS-SATLC","US Southeast and Gulf"
"GAGSATLC","prodbest.divTB",3,0.731435848182233,"positive_range_top_20_percent","Gag Southern Atlantic coast","SEFSC-GAGSATLC-1962-2005-JENSEN","Mycteroperca microlepis","Gag","USA-NMFS-SATLC","US Southeast and Gulf"
"GAGSATLC","UdivUmsypref",3,0.804039613580412,"positive_range_top_20_percent","Gag Southern Atlantic coast","SEFSC-GAGSATLC-1962-2005-JENSEN","Mycteroperca microlepis","Gag","USA-NMFS-SATLC","US Southeast and Gulf"
"GEMFISHNZ","sst.z",2,0.399326157191926,"positive_range_top_20_percent","Common gemfish New Zealand","NZMFishMIDDEPTHSWG-GEMFISHNZ-1952-2007-JENSEN","Rexea solandri","Common gemfish","New Zealand-MFish-NZ","New Zealand"
"GEMFISHNZ","prodbest.divTB",7,0.841454816524435,"positive_range_top_20_percent","Common gemfish New Zealand","NZMFishMIDDEPTHSWG-GEMFISHNZ-1952-2007-JENSEN","Rexea solandri","Common gemfish","New Zealand-MFish-NZ","New Zealand"
"GEMFISHNZ","UdivUmsypref",6,0.925389085149829,"positive_range_top_20_percent","Common gemfish New Zealand","NZMFishMIDDEPTHSWG-GEMFISHNZ-1952-2007-JENSEN","Rexea solandri","Common gemfish","New Zealand-MFish-NZ","New Zealand"
"GOPHERSPCOAST","sst.z",2,0.3484798094001,"positive_range_top_20_percent","Gopher rockfish Southern Pacific Coast","SWFSC-GOPHERSPCOAST-1965-2005-STANTON","Sebastes carnatus","Gopher rockfish","USA-NMFS-SPCOAST","US West Coast"
"GOPHERSPCOAST","prodbest.divTB",2,0.458274512026879,"positive_range_top_20_percent","Gopher rockfish Southern Pacific Coast","SWFSC-GOPHERSPCOAST-1965-2005-STANTON","Sebastes carnatus","Gopher rockfish","USA-NMFS-SPCOAST","US West Coast"
"GOPHERSPCOAST","UdivUmsypref",3,0.661691486452762,"positive_range_top_20_percent","Gopher rockfish Southern Pacific Coast","SWFSC-GOPHERSPCOAST-1965-2005-STANTON","Sebastes carnatus","Gopher rockfish","USA-NMFS-SPCOAST","US West Coast"
"GRAMBERGM","sst.z",3,0.142531149278868,"positive_range_top_20_percent","Greater amberjack Gulf of Mexico","SEFSC-GRAMBERGM-1986-2004-JENSEN","Seriola dumerili","Greater amberjack","USA-NMFS-GM","US Southeast and Gulf"
"GRAMBERGM","prodbest.divTB",2,0.848559176613221,"positive_range_top_20_percent","Greater amberjack Gulf of Mexico","SEFSC-GRAMBERGM-1986-2004-JENSEN","Seriola dumerili","Greater amberjack","USA-NMFS-GM","US Southeast and Gulf"
"GRAMBERGM","UdivUmsypref",3,0.834243183053272,"positive_range_top_20_percent","Greater amberjack Gulf of Mexico","SEFSC-GRAMBERGM-1986-2004-JENSEN","Seriola dumerili","Greater amberjack","USA-NMFS-GM","US Southeast and Gulf"
"GRNSTROCKPCOAST","sst.z",5,0.355660771898481,"positive_range_top_20_percent","Greenstriped rockfish Pacific Coast","PFMC-GRNSTROCKPCOAST-1916-2009-STANTON","Sebastes elongatus","Greenstriped rockfish","USA-NMFS-PCOAST","US West Coast"
"GRNSTROCKPCOAST","prodbest.divTB",3,0.895141322476458,"positive_range_top_20_percent","Greenstriped rockfish Pacific Coast","PFMC-GRNSTROCKPCOAST-1916-2009-STANTON","Sebastes elongatus","Greenstriped rockfish","USA-NMFS-PCOAST","US West Coast"
"GRNSTROCKPCOAST","UdivUmsypref",5,0.755202063165323,"positive_range_top_20_percent","Greenstriped rockfish Pacific Coast","PFMC-GRNSTROCKPCOAST-1916-2009-STANTON","Sebastes elongatus","Greenstriped rockfish","USA-NMFS-PCOAST","US West Coast"
"GRSPROCKNCAL","sst.z",2,0.383279777585838,"positive_range_top_20_percent","Greenspotted rockfish Northern Pacific Coast","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Sebastes chlorostictus","Greenspotted rockfish","USA-NMFS-NPCOAST","US West Coast"
"GRSPROCKNCAL","prodbest.divTB",6,0.966443799516291,"positive_range_top_20_percent","Greenspotted rockfish Northern Pacific Coast","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Sebastes chlorostictus","Greenspotted rockfish","USA-NMFS-NPCOAST","US West Coast"
"GRSPROCKNCAL","UdivUmsypref",3,0.900855404970544,"positive_range_top_20_percent","Greenspotted rockfish Northern Pacific Coast","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Sebastes chlorostictus","Greenspotted rockfish","USA-NMFS-NPCOAST","US West Coast"
"GRSPROCKSCAL","sst.z",5,0.356199475467246,"positive_range_top_20_percent","Greenspotted rockfish Southern Pacific Coast","SWFSC-GRSPROCKSCAL-1916-2010-STACHURA","Sebastes chlorostictus","Greenspotted rockfish","USA-NMFS-SPCOAST","US West Coast"
"GRSPROCKSCAL","prodbest.divTB",5,0.965402992975809,"positive_range_top_20_percent","Greenspotted rockfish Southern Pacific Coast","SWFSC-GRSPROCKSCAL-1916-2010-STACHURA","Sebastes chlorostictus","Greenspotted rockfish","USA-NMFS-SPCOAST","US West Coast"
"GRSPROCKSCAL","UdivUmsypref",2,0.859399574468235,"positive_range_top_20_percent","Greenspotted rockfish Southern Pacific Coast","SWFSC-GRSPROCKSCAL-1916-2010-STACHURA","Sebastes chlorostictus","Greenspotted rockfish","USA-NMFS-SPCOAST","US West Coast"
"GTRIGGM","sst.z",3,0.0824681274183214,"positive_range_top_20_percent","Gray triggerfish Gulf of Mexico","SEFSC-GTRIGGM-1962-2010-HIVELY","Balistes capriscus","Gray triggerfish","USA-NMFS-GM","US Southeast and Gulf"
"GTRIGGM","prodbest.divTB",2,0.921177389650735,"positive_range_top_20_percent","Gray triggerfish Gulf of Mexico","SEFSC-GTRIGGM-1962-2010-HIVELY","Balistes capriscus","Gray triggerfish","USA-NMFS-GM","US Southeast and Gulf"
"GTRIGGM","UdivUmsypref",2,0.942946095387149,"positive_range_top_20_percent","Gray triggerfish Gulf of Mexico","SEFSC-GTRIGGM-1962-2010-HIVELY","Balistes capriscus","Gray triggerfish","USA-NMFS-GM","US Southeast and Gulf"
"HADFAPL","sst.z",9,0.745732162175346,"positive_range_top_20_percent","Haddock Faroe Plateau","NWWG-HADFAPL-1955-2012-CHING","Melanogrammus aeglefinus","Haddock","multinational-ICES-Vb1","Europe non EU"
"HADFAPL","prodbest.divTB",6,0.383940976720722,"positive_range_top_20_percent","Haddock Faroe Plateau","NWWG-HADFAPL-1955-2012-CHING","Melanogrammus aeglefinus","Haddock","multinational-ICES-Vb1","Europe non EU"
"HADFAPL","UdivUmsypref",2,0.804451038231188,"positive_range_top_20_percent","Haddock Faroe Plateau","NWWG-HADFAPL-1955-2012-CHING","Melanogrammus aeglefinus","Haddock","multinational-ICES-Vb1","Europe non EU"
"HADICE","sst.z",3,0.723153638011872,"positive_range_top_20_percent","Haddock Iceland Grounds","NWWG-HADICE-1977-2012-CHING","Melanogrammus aeglefinus","Haddock","multinational-ICES-Va","Europe non EU"
"HADICE","prodbest.divTB",2,0.302445529030513,"positive_range_top_20_percent","Haddock Iceland Grounds","NWWG-HADICE-1977-2012-CHING","Melanogrammus aeglefinus","Haddock","multinational-ICES-Va","Europe non EU"
"HADICE","UdivUmsypref",4,0.7536812507483,"positive_range_top_20_percent","Haddock Iceland Grounds","NWWG-HADICE-1977-2012-CHING","Melanogrammus aeglefinus","Haddock","multinational-ICES-Va","Europe non EU"
"HADNEAR","sst.z",6,0.600324091746235,"positive_range_top_20_percent","Haddock North-East Arctic","AFWG-HADNEAR-1947-2012-CHING","Melanogrammus aeglefinus","Haddock","multinational-ICES-I-II","Europe non EU"
"HADNEAR","prodbest.divTB",3,0.488748624949543,"positive_range_top_20_percent","Haddock North-East Arctic","AFWG-HADNEAR-1947-2012-CHING","Melanogrammus aeglefinus","Haddock","multinational-ICES-I-II","Europe non EU"
"HADNEAR","UdivUmsypref",7,0.799179693559286,"positive_range_top_20_percent","Haddock North-East Arctic","AFWG-HADNEAR-1947-2012-CHING","Melanogrammus aeglefinus","Haddock","multinational-ICES-I-II","Europe non EU"
"HAKENRTN","sst.z",2,0.673239071203095,"positive_range_top_20_percent","Hake ICES 3a-4-6-7-8abd","WGHMM-HAKENRTN-1961-2011-CHING","Merluccius merluccius","Hake","multinational-ICES-IIIa-IV-VI-VII-VIIIabd","European Union"
"HAKENRTN","prodbest.divTB",2,0.79090245080032,"positive_range_top_20_percent","Hake ICES 3a-4-6-7-8abd","WGHMM-HAKENRTN-1961-2011-CHING","Merluccius merluccius","Hake","multinational-ICES-IIIa-IV-VI-VII-VIIIabd","European Union"
"HAKENRTN","UdivUmsypref",6,0.93736280621646,"positive_range_top_20_percent","Hake ICES 3a-4-6-7-8abd","WGHMM-HAKENRTN-1961-2011-CHING","Merluccius merluccius","Hake","multinational-ICES-IIIa-IV-VI-VII-VIIIabd","European Union"
"HAKESPPSAF","sst.z",2,0.258460455813207,"positive_range_top_20_percent","Hake spp Southern Africa","NatMIRC-HAKESPPSAF-1964-2019-ASHBROOK","Merluccius spp","Hake spp","Namibia-NMFMR-SAF","Southern Africa"
"HAKESPPSAF","prodbest.divTB",10,0.700498599464024,"positive_range_top_20_percent","Hake spp Southern Africa","NatMIRC-HAKESPPSAF-1964-2019-ASHBROOK","Merluccius spp","Hake spp","Namibia-NMFMR-SAF","Southern Africa"
"HAKESPPSAF","UdivUmsypref",2,0.733636569088238,"positive_range_top_20_percent","Hake spp Southern Africa","NatMIRC-HAKESPPSAF-1964-2019-ASHBROOK","Merluccius spp","Hake spp","Namibia-NMFMR-SAF","Southern Africa"
"HERRNIRS","sst.z",4,0.474958647829555,"positive_range_top_20_percent","Herring Irish Sea","HAWG-HERRNIRS-1960-2010-NEUBAUER","Clupea harengus","Herring","multinational-ICES-VIIa","European Union"
"HERRNIRS","prodbest.divTB",3,-0.00497543312774722,"max_rho","Herring Irish Sea","HAWG-HERRNIRS-1960-2010-NEUBAUER","Clupea harengus","Herring","multinational-ICES-VIIa","European Union"
"HERRNIRS","UdivUmsypref",3,0.99232885534445,"positive_range_top_20_percent","Herring Irish Sea","HAWG-HERRNIRS-1960-2010-NEUBAUER","Clupea harengus","Herring","multinational-ICES-VIIa","European Union"
"HERRNWATLC","sst.z",2,0.574653056661073,"positive_range_top_20_percent","Herring Northwestern Atlantic Coast","NEFSC-HERRNWATLC-1964-2011-HIVELY","Clupea harengus","Herring","USA-NMFS-NWATLC","US East Coast"
"HERRNWATLC","prodbest.divTB",3,0.121585953035597,"positive_range_top_20_percent","Herring Northwestern Atlantic Coast","NEFSC-HERRNWATLC-1964-2011-HIVELY","Clupea harengus","Herring","USA-NMFS-NWATLC","US East Coast"
"HERRNWATLC","UdivUmsypref",8,0.674913193817107,"positive_range_top_20_percent","Herring Northwestern Atlantic Coast","NEFSC-HERRNWATLC-1964-2011-HIVELY","Clupea harengus","Herring","USA-NMFS-NWATLC","US East Coast"
"HERRRIGA","sst.z",4,0.483850588450238,"positive_range_top_20_percent","Herring Gulf of Riga East of Gotland","WGBFAS-HERRRIGA-1976-2011-NEUBAUER","Clupea harengus","Herring","multinational-ICES-RIGA","European Union"
"HERRRIGA","prodbest.divTB",8,0.0672925544717942,"positive_range_top_20_percent","Herring Gulf of Riga East of Gotland","WGBFAS-HERRRIGA-1976-2011-NEUBAUER","Clupea harengus","Herring","multinational-ICES-RIGA","European Union"
"HERRRIGA","UdivUmsypref",8,0.874088818096939,"positive_range_top_20_percent","Herring Gulf of Riga East of Gotland","WGBFAS-HERRRIGA-1976-2011-NEUBAUER","Clupea harengus","Herring","multinational-ICES-RIGA","European Union"
"HERRSIRS","sst.z",6,0.570107498054172,"positive_range_top_20_percent","Herring ICES 7a-g-h-j-k","HAWG-HERRSIRS-1957-2010-NEUBAUER","Clupea harengus","Herring","multinational-ICES-VIIa-g-h-j-k","European Union"
"HERRSIRS","prodbest.divTB",10,0.0719584027871974,"positive_range_top_20_percent","Herring ICES 7a-g-h-j-k","HAWG-HERRSIRS-1957-2010-NEUBAUER","Clupea harengus","Herring","multinational-ICES-VIIa-g-h-j-k","European Union"
"HERRSIRS","UdivUmsypref",2,0.658236039810016,"positive_range_top_20_percent","Herring ICES 7a-g-h-j-k","HAWG-HERRSIRS-1957-2010-NEUBAUER","Clupea harengus","Herring","multinational-ICES-VIIa-g-h-j-k","European Union"
"HERRVIaVIIbc","sst.z",7,0.55099494364602,"positive_range_top_20_percent","Herring ICES 6a7bc","HAWG-HERRVIaVIIbc-1956-2010-NEUBAUER","Clupea harengus","Herring","multinational-ICES-VIa-VIIb-VIIc","European Union"
"HERRVIaVIIbc","prodbest.divTB",2,0.333333645895894,"positive_range_top_20_percent","Herring ICES 6a7bc","HAWG-HERRVIaVIIbc-1956-2010-NEUBAUER","Clupea harengus","Herring","multinational-ICES-VIa-VIIb-VIIc","European Union"
"HERRVIaVIIbc","UdivUmsypref",7,0.762182499065504,"positive_range_top_20_percent","Herring ICES 6a7bc","HAWG-HERRVIaVIIbc-1956-2010-NEUBAUER","Clupea harengus","Herring","multinational-ICES-VIa-VIIb-VIIc","European Union"
"JANCHOTSST","sst.z",4,0.515768187916099,"positive_range_top_20_percent","Japanese anchovy Tsushima Strait","FAJ-JANCHOTSST-1977-2014-KUROTA","Engraulis japonicus","Japanese anchovy","Japan-FAJ-TSST","Japan"
"JANCHOTSST","prodbest.divTB",2,0.115711962306749,"positive_range_top_20_percent","Japanese anchovy Tsushima Strait","FAJ-JANCHOTSST-1977-2014-KUROTA","Engraulis japonicus","Japanese anchovy","Japan-FAJ-TSST","Japan"
"JANCHOTSST","UdivUmsypref",2,0.157605293286538,"positive_range_top_20_percent","Japanese anchovy Tsushima Strait","FAJ-JANCHOTSST-1977-2014-KUROTA","Engraulis japonicus","Japanese anchovy","Japan-FAJ-TSST","Japan"
"JMACKTSST","sst.z",3,0.62465993559693,"positive_range_top_20_percent","Japanese jack mackerel Tsushima Strait","FAJ-JMACKTSST-1973-2010-ONO","Trachurus japonicus","Japanese jack mackerel","Japan-FAJ-TSST","Japan"
"JMACKTSST","prodbest.divTB",2,0.480349869085368,"positive_range_top_20_percent","Japanese jack mackerel Tsushima Strait","FAJ-JMACKTSST-1973-2010-ONO","Trachurus japonicus","Japanese jack mackerel","Japan-FAJ-TSST","Japan"
"JMACKTSST","UdivUmsypref",4,0.439279224945455,"positive_range_top_20_percent","Japanese jack mackerel Tsushima Strait","FAJ-JMACKTSST-1973-2010-ONO","Trachurus japonicus","Japanese jack mackerel","Japan-FAJ-TSST","Japan"
"LINGCODNPCOAST","sst.z",5,0.479943635670848,"positive_range_top_20_percent","Lingcod Northern Pacific Coast","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA","Ophiodon elongatus","Lingcod","USA-NMFS-NPCOAST","US West Coast"
"LINGCODNPCOAST","prodbest.divTB",5,0.521433509058851,"positive_range_top_20_percent","Lingcod Northern Pacific Coast","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA","Ophiodon elongatus","Lingcod","USA-NMFS-NPCOAST","US West Coast"
"LINGCODNPCOAST","UdivUmsypref",7,0.936726652622736,"positive_range_top_20_percent","Lingcod Northern Pacific Coast","NWFSC-LINGCODNPCOAST-1928-2009-STACHURA","Ophiodon elongatus","Lingcod","USA-NMFS-NPCOAST","US West Coast"
"LINGCODSPCOAST","sst.z",8,0.53289636222951,"positive_range_top_20_percent","Lingcod Southern Pacific Coast","NWFSC-LINGCODSPCOAST-1928-2009-STACHURA","Ophiodon elongatus","Lingcod","USA-NMFS-SPCOAST","US West Coast"
"LINGCODSPCOAST","prodbest.divTB",4,0.686507896950461,"positive_range_top_20_percent","Lingcod Southern Pacific Coast","NWFSC-LINGCODSPCOAST-1928-2009-STACHURA","Ophiodon elongatus","Lingcod","USA-NMFS-SPCOAST","US West Coast"
"LINGCODSPCOAST","UdivUmsypref",5,0.95116103560985,"positive_range_top_20_percent","Lingcod Southern Pacific Coast","NWFSC-LINGCODSPCOAST-1928-2009-STACHURA","Ophiodon elongatus","Lingcod","USA-NMFS-SPCOAST","US West Coast"
"LNOSESKAPCOAST","sst.z",5,0.351120744554381,"positive_range_top_20_percent","Longnose skate Pacific Coast","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Raja rhina","Longnose skate","USA-NMFS-PCOAST","US West Coast"
"LNOSESKAPCOAST","prodbest.divTB",3,0.664990427620168,"positive_range_top_20_percent","Longnose skate Pacific Coast","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Raja rhina","Longnose skate","USA-NMFS-PCOAST","US West Coast"
"LNOSESKAPCOAST","UdivUmsypref",6,0.949250933529284,"positive_range_top_20_percent","Longnose skate Pacific Coast","NWFSC-LNOSESKAPCOAST-1915-2007-BRANCH","Raja rhina","Longnose skate","USA-NMFS-PCOAST","US West Coast"
"LSTHORNHPCOAST","sst.z",2,0.30685949428899,"positive_range_top_20_percent","Longspine thornyhead Pacific Coast","NWFSC-LSTHORNHPCOAST-1964-2012-HIVELY","Sebastolobus altivelis","Longspine thornyhead","USA-NMFS-PCOAST","US West Coast"
"LSTHORNHPCOAST","prodbest.divTB",3,0.989515426847507,"positive_range_top_20_percent","Longspine thornyhead Pacific Coast","NWFSC-LSTHORNHPCOAST-1964-2012-HIVELY","Sebastolobus altivelis","Longspine thornyhead","USA-NMFS-PCOAST","US West Coast"
"LSTHORNHPCOAST","UdivUmsypref",5,0.929256934402043,"positive_range_top_20_percent","Longspine thornyhead Pacific Coast","NWFSC-LSTHORNHPCOAST-1964-2012-HIVELY","Sebastolobus altivelis","Longspine thornyhead","USA-NMFS-PCOAST","US West Coast"
"MENATGM","sst.z",2,0.0698718530543534,"positive_range_top_20_percent","Gulf menhaden Gulf of Mexico","SEFSC-MENATGM-1948-2011-HIVELY","Brevoortia patronus","Gulf menhaden","USA-NMFS-GM","US Southeast and Gulf"
"MENATGM","prodbest.divTB",4,0.179366248039488,"positive_range_top_20_percent","Gulf menhaden Gulf of Mexico","SEFSC-MENATGM-1948-2011-HIVELY","Brevoortia patronus","Gulf menhaden","USA-NMFS-GM","US Southeast and Gulf"
