"id_timeseries","var_cause","var_consequence","causality","rho_simplex_cons","positive_rho_simplex_cons","test_above_surr","test_kendall_tau","kendall_tau","kendall_pval","rho_max","stocklong","assessid","scientificname","commonname","areaid","region"
"CODNEAR","R","sst.z","No",0.607526458426373,TRUE,FALSE,TRUE,0.926315724849701,0,0.234674792615745,"Atlantic cod North-East Arctic","AFWG-CODNEAR-1946-2011-CHING","Gadus morhua","Atlantic cod","multinational-ICES-I-II","Europe non EU"
"CODNEAR","R","UdivUmsypref","No",0.90496667611202,TRUE,FALSE,FALSE,0.168421044945717,0.31452488899231,0.0979851019160838,"Atlantic cod North-East Arctic","AFWG-CODNEAR-1946-2011-CHING","Gadus morhua","Atlantic cod","multinational-ICES-I-II","Europe non EU"
"CODVIIek","sst.z","R","No",0.147819405742972,TRUE,FALSE,FALSE,0,1,0.269631928621769,"Atlantic cod Celtic Sea","WGBFAS-CODVIIek-1971-2012-CHING","Gadus morhua","Atlantic cod","multinational-ICES-VIIe-k","European Union"
"CODVIIek","UdivUmsypref","R","Yes",0.147819405742972,TRUE,TRUE,TRUE,0.989473581314087,0,0.623634998962127,"Atlantic cod Celtic Sea","WGBFAS-CODVIIek-1971-2012-CHING","Gadus morhua","Atlantic cod","multinational-ICES-VIIe-k","European Union"
"CODVIIek","R","sst.z","No",0.350338350943013,TRUE,FALSE,TRUE,0.631578922271729,0.000113010406494141,0.356588472745122,"Atlantic cod Celtic Sea","WGBFAS-CODVIIek-1971-2012-CHING","Gadus morhua","Atlantic cod","multinational-ICES-VIIe-k","European Union"
"CODVIIek","R","UdivUmsypref","No",0.680751002527243,TRUE,FALSE,FALSE,0.0526315756142139,0.770287752151489,-0.0157725333776912,"Atlantic cod Celtic Sea","WGBFAS-CODVIIek-1971-2012-CHING","Gadus morhua","Atlantic cod","multinational-ICES-VIIe-k","European Union"
"CODVIa","sst.z","R","No",0.621074464574586,TRUE,TRUE,FALSE,0.0736842080950737,0.67318868637085,0.684581754071323,"Atlantic cod West of Scotland","WGCSE-CODVIa-1981-2012-CHING","Gadus morhua","Atlantic cod","multinational-ICES-VIa","European Union"
"CODVIa","UdivUmsypref","R","No",0.621074464574586,TRUE,FALSE,FALSE,-0.789473593235016,1.33683192871104e-06,-0.0663607960648216,"Atlantic cod West of Scotland","WGCSE-CODVIa-1981-2012-CHING","Gadus morhua","Atlantic cod","multinational-ICES-VIa","European Union"
"CODVIa","R","sst.z","No",0.736877559164555,TRUE,FALSE,FALSE,0.136842086911201,0.417304158210754,0.540167531152299,"Atlantic cod West of Scotland","WGCSE-CODVIa-1981-2012-CHING","Gadus morhua","Atlantic cod","multinational-ICES-VIa","European Union"
"CODVIa","R","UdivUmsypref","Yes",0.921268976153296,TRUE,TRUE,TRUE,0.8315789103508,3.57627868652344e-07,0.493042841629294,"Atlantic cod West of Scotland","WGCSE-CODVIa-1981-2012-CHING","Gadus morhua","Atlantic cod","multinational-ICES-VIa","European Union"
"COWCODSCAL","sst.z","R","Yes",0.99346645009042,TRUE,TRUE,TRUE,0.989473581314087,0,0.66069428550832,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
"COWCODSCAL","UdivUmsypref","R","Yes",0.99346645009042,TRUE,TRUE,TRUE,0.999999940395355,0,0.937920954668016,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
"COWCODSCAL","R","sst.z","Yes",0.507418720200103,TRUE,TRUE,TRUE,0.663157820701599,5.00679016113281e-05,0.49707236144465,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
"COWCODSCAL","R","UdivUmsypref","Yes",0.963407776505241,TRUE,TRUE,TRUE,0.999999940395355,0,0.933020553528383,"Cowcod Southern California","PFMC-COWCODSCAL-1900-2015-HIVELY","Sebastes levis","Cowcod","USA-NMFS-SCAL","US West Coast"
"CROCKPCOAST","sst.z","R","Yes",0.443802968770295,TRUE,TRUE,TRUE,0.884210467338562,1.19209289550781e-07,0.536092349639293,"Canary rockfish Pacific Coast","NWFSC-CROCKPCOAST-1916-2011-STACHURA","Sebastes pinniger","Canary rockfish","USA-NMFS-PCOAST","US West Coast"
"CROCKPCOAST","UdivUmsypref","R","Yes",0.443802968770295,TRUE,TRUE,TRUE,0.915789425373077,0,0.615432524162739,"Canary rockfish Pacific Coast","NWFSC-CROCKPCOAST-1916-2011-STACHURA","Sebastes pinniger","Canary rockfish","USA-NMFS-PCOAST","US West Coast"
"CROCKPCOAST","R","sst.z","No",0.534335409798665,TRUE,FALSE,FALSE,-0.757894694805145,3.49198035110021e-06,0.0287808678283163,"Canary rockfish Pacific Coast","NWFSC-CROCKPCOAST-1916-2011-STACHURA","Sebastes pinniger","Canary rockfish","USA-NMFS-PCOAST","US West Coast"
"CROCKPCOAST","R","UdivUmsypref","No",0.947344656356543,TRUE,TRUE,FALSE,0.0210526306182146,0.922461986541748,0.30722603756037,"Canary rockfish Pacific Coast","NWFSC-CROCKPCOAST-1916-2011-STACHURA","Sebastes pinniger","Canary rockfish","USA-NMFS-PCOAST","US West Coast"
"CTRACSA","sst.z","R","Yes",0.232135497565918,TRUE,TRUE,TRUE,0.905263066291809,0,0.565944070817633,"Cape horse mackerel South Africa South coast","MARAM-CTRACSA-1949-2013-Furman","Trachurus capensis","Cape horse mackerel","South Africa-DETMCM-SASC","Southern Africa"
"CTRACSA","UdivUmsypref","R","No",0.232135497565918,TRUE,FALSE,TRUE,0.810526251792908,7.15255737304688e-07,0.224876733117713,"Cape horse mackerel South Africa South coast","MARAM-CTRACSA-1949-2013-Furman","Trachurus capensis","Cape horse mackerel","South Africa-DETMCM-SASC","Southern Africa"
"CTRACSA","R","sst.z","No",0.864896798497022,TRUE,FALSE,TRUE,0.8315789103508,3.57627868652344e-07,0.250619311554362,"Cape horse mackerel South Africa South coast","MARAM-CTRACSA-1949-2013-Furman","Trachurus capensis","Cape horse mackerel","South Africa-DETMCM-SASC","Southern Africa"
"CTRACSA","R","UdivUmsypref","No",0.517122863660362,TRUE,FALSE,FALSE,-0.663157820701599,5.00195164931938e-05,0.156944385827488,"Cape horse mackerel South Africa South coast","MARAM-CTRACSA-1949-2013-Furman","Trachurus capensis","Cape horse mackerel","South Africa-DETMCM-SASC","Southern Africa"
"DEEPCHAKESA","sst.z","R","No",0.844914923268194,TRUE,TRUE,FALSE,-0.273684173822403,0.0979937762022018,0.738172905938814,"Deep water cape hake South Africa","MARAM-DEEPCHAKESA-1917-2015-Rademeyer","Merluccius paradoxus","Deep water cape hake","South Africa-DETMCM-SA","Southern Africa"
"DEEPCHAKESA","UdivUmsypref","R","No",0.844914923268194,TRUE,TRUE,FALSE,-0.22105261683464,0.18344721198082,0.897121043247295,"Deep water cape hake South Africa","MARAM-DEEPCHAKESA-1917-2015-Rademeyer","Merluccius paradoxus","Deep water cape hake","South Africa-DETMCM-SA","Southern Africa"
"DEEPCHAKESA","R","sst.z","No",0.869615594504247,TRUE,FALSE,FALSE,-0.894736766815186,4.17973851085662e-08,0.595592087105526,"Deep water cape hake South Africa","MARAM-DEEPCHAKESA-1917-2015-Rademeyer","Merluccius paradoxus","Deep water cape hake","South Africa-DETMCM-SA","Southern Africa"
"DEEPCHAKESA","R","UdivUmsypref","No",0.951707879351602,TRUE,FALSE,FALSE,-0.799999952316284,9.62830426942674e-07,0.817965750487918,"Deep water cape hake South Africa","MARAM-DEEPCHAKESA-1917-2015-Rademeyer","Merluccius paradoxus","Deep water cape hake","South Africa-DETMCM-SA","Southern Africa"
"DKROCKPCOAST","sst.z","R","Yes",0.365147022316308,TRUE,TRUE,TRUE,0.936842024326324,0,0.347882432948779,"Darkblotched rockfish Pacific Coast","NWFSC-DKROCKPCOAST-1928-2011-STACHURA","Sebastes crameri","Darkblotched rockfish","USA-NMFS-PCOAST","US West Coast"
"DKROCKPCOAST","UdivUmsypref","R","Yes",0.365147022316308,TRUE,TRUE,TRUE,0.936842024326324,0,0.708367772350752,"Darkblotched rockfish Pacific Coast","NWFSC-DKROCKPCOAST-1928-2011-STACHURA","Sebastes crameri","Darkblotched rockfish","USA-NMFS-PCOAST","US West Coast"
"DKROCKPCOAST","R","sst.z","No",0.348969415841059,TRUE,FALSE,FALSE,-0.610526263713837,0.000190651044249535,-0.00506827506187628,"Darkblotched rockfish Pacific Coast","NWFSC-DKROCKPCOAST-1928-2011-STACHURA","Sebastes crameri","Darkblotched rockfish","USA-NMFS-PCOAST","US West Coast"
"DKROCKPCOAST","R","UdivUmsypref","No",0.889966312870778,TRUE,FALSE,FALSE,0.210526302456856,0.205754041671753,0.200999810624187,"Darkblotched rockfish Pacific Coast","NWFSC-DKROCKPCOAST-1928-2011-STACHURA","Sebastes crameri","Darkblotched rockfish","USA-NMFS-PCOAST","US West Coast"
"DSOLEGA","sst.z","R","Yes",0.288540495477748,TRUE,TRUE,TRUE,0.821052551269531,4.76837158203125e-07,0.524100019670637,"Dover sole Gulf of Alaska","AFSC-DSOLEGA-1978-2009-STACHURA","Microstomus pacificus","Dover sole","USA-NMFS-GA","US Alaska"
"DSOLEGA","UdivUmsypref","R","No",0.288540495477748,TRUE,FALSE,TRUE,0.768420994281769,2.50339508056641e-06,0.312760433154492,"Dover sole Gulf of Alaska","AFSC-DSOLEGA-1978-2009-STACHURA","Microstomus pacificus","Dover sole","USA-NMFS-GA","US Alaska"
"DSOLEGA","R","sst.z","No",0.349845248159841,TRUE,FALSE,TRUE,0.557894706726074,0.00065767765045166,0.35773603758997,"Dover sole Gulf of Alaska","AFSC-DSOLEGA-1978-2009-STACHURA","Microstomus pacificus","Dover sole","USA-NMFS-GA","US Alaska"
"DSOLEGA","R","UdivUmsypref","No",0.730140456568363,TRUE,FALSE,TRUE,0.378947347402573,0.0212482213973999,0.193418740208752,"Dover sole Gulf of Alaska","AFSC-DSOLEGA-1978-2009-STACHURA","Microstomus pacificus","Dover sole","USA-NMFS-GA","US Alaska"
"DSOLEPCOAST","sst.z","R","Yes",0.583819835829562,TRUE,TRUE,TRUE,0.842105209827423,2.38418579101562e-07,0.400398759349584,"Dover sole Pacific Coast","SWFSC-DSOLEPCOAST-1910-2011-STACHURA","Microstomus pacificus","Dover sole","USA-NMFS-PCOAST","US West Coast"
"DSOLEPCOAST","UdivUmsypref","R","Yes",0.583819835829562,TRUE,TRUE,TRUE,0.957894682884216,0,0.850630566456587,"Dover sole Pacific Coast","SWFSC-DSOLEPCOAST-1910-2011-STACHURA","Microstomus pacificus","Dover sole","USA-NMFS-PCOAST","US West Coast"
"DSOLEPCOAST","R","sst.z","No",0.449083704672391,TRUE,FALSE,FALSE,0.0842105224728584,0.626496315002441,0.0656575185848694,"Dover sole Pacific Coast","SWFSC-DSOLEPCOAST-1910-2011-STACHURA","Microstomus pacificus","Dover sole","USA-NMFS-PCOAST","US West Coast"
"DSOLEPCOAST","R","UdivUmsypref","Yes",0.967880659751869,TRUE,TRUE,TRUE,0.999999940395355,0,0.533914658291683,"Dover sole Pacific Coast","SWFSC-DSOLEPCOAST-1910-2011-STACHURA","Microstomus pacificus","Dover sole","USA-NMFS-PCOAST","US West Coast"
"DUSROCKGA","sst.z","R","No",0.156926278571022,TRUE,FALSE,TRUE,0.505263090133667,0.00205469131469727,0.208284774120117,"Dusky rockfish Gulf of Alaska","AFSC-DUSROCKGA-1973-2010-STACHURA","Sebastes variabilis","Dusky rockfish","USA-NMFS-GA","US Alaska"
"DUSROCKGA","UdivUmsypref","R","No",0.156926278571022,TRUE,FALSE,FALSE,-0.747368335723877,4.77030289403046e-06,-0.0831496215000646,"Dusky rockfish Gulf of Alaska","AFSC-DUSROCKGA-1973-2010-STACHURA","Sebastes variabilis","Dusky rockfish","USA-NMFS-GA","US Alaska"
"DUSROCKGA","R","sst.z","No",0.35384590580021,TRUE,FALSE,FALSE,-0.48421049118042,0.00315283588133752,0.0065431600831266,"Dusky rockfish Gulf of Alaska","AFSC-DUSROCKGA-1973-2010-STACHURA","Sebastes variabilis","Dusky rockfish","USA-NMFS-GA","US Alaska"
"DUSROCKGA","R","UdivUmsypref","No",0.541000844643781,TRUE,FALSE,FALSE,-0.842105209827423,2.48748364128915e-07,-0.055330914030705,"Dusky rockfish Gulf of Alaska","AFSC-DUSROCKGA-1973-2010-STACHURA","Sebastes variabilis","Dusky rockfish","USA-NMFS-GA","US Alaska"
"ESOLEPCOAST","sst.z","R","Yes",0.424125813175069,TRUE,TRUE,TRUE,0.989473581314087,0,0.517262872071462,"English sole Pacific Coast","NWFSC-ESOLEPCOAST-1876-2007-BRANCH","Parophrys vetulus","English sole","USA-NMFS-PCOAST","US West Coast"
"ESOLEPCOAST","UdivUmsypref","R","Yes",0.424125813175069,TRUE,TRUE,TRUE,0.610526263713837,0.000190615653991699,0.792333437772528,"English sole Pacific Coast","NWFSC-ESOLEPCOAST-1876-2007-BRANCH","Parophrys vetulus","English sole","USA-NMFS-PCOAST","US West Coast"
"ESOLEPCOAST","R","sst.z","No",0.437697777207332,TRUE,FALSE,FALSE,-0.789473593235016,1.33683192871104e-06,-0.0158594606163456,"English sole Pacific Coast","NWFSC-ESOLEPCOAST-1876-2007-BRANCH","Parophrys vetulus","English sole","USA-NMFS-PCOAST","US West Coast"
"ESOLEPCOAST","R","UdivUmsypref","No",0.973623325022029,TRUE,FALSE,TRUE,0.86315780878067,1.19209289550781e-07,0.357829899424557,"English sole Pacific Coast","NWFSC-ESOLEPCOAST-1876-2007-BRANCH","Parophrys vetulus","English sole","USA-NMFS-PCOAST","US West Coast"
"FLSOLEBSAI","sst.z","R","No",0.463315844500622,TRUE,FALSE,TRUE,0.736842036247253,6.43730163574219e-06,0.326006030702069,"Flathead sole Bering Sea and Aleutian Islands","AFSC-FLSOLEBSAI-1974-2010-STACHURA","Hippoglossoides elassodon","Flathead sole","USA-NMFS-BSAI","US Alaska"
"FLSOLEBSAI","UdivUmsypref","R","No",0.463315844500622,TRUE,FALSE,FALSE,-0.378947347402573,0.0212482400238514,0.161993258783042,"Flathead sole Bering Sea and Aleutian Islands","AFSC-FLSOLEBSAI-1974-2010-STACHURA","Hippoglossoides elassodon","Flathead sole","USA-NMFS-BSAI","US Alaska"
"FLSOLEBSAI","R","sst.z","No",0.42448910558854,TRUE,FALSE,TRUE,0.568421006202698,0.000517487525939941,0.0934190939773038,"Flathead sole Bering Sea and Aleutian Islands","AFSC-FLSOLEBSAI-1974-2010-STACHURA","Hippoglossoides elassodon","Flathead sole","USA-NMFS-BSAI","US Alaska"
"FLSOLEBSAI","R","UdivUmsypref","No",0.299846125512109,TRUE,FALSE,FALSE,-0.568421006202698,0.000517485139425844,-0.02541390890798,"Flathead sole Bering Sea and Aleutian Islands","AFSC-FLSOLEBSAI-1974-2010-STACHURA","Hippoglossoides elassodon","Flathead sole","USA-NMFS-BSAI","US Alaska"
"GAGGM","sst.z","R","No",0.570838286761918,TRUE,FALSE,FALSE,-0.642105221748352,8.64568137330934e-05,-0.0874169351322955,"Gag Gulf of Mexico","SEFSC-GAGGM-1963-2012-HIVELY","Mycteroperca microlepis","Gag","USA-NMFS-GM","US Southeast and Gulf"
"GAGGM","UdivUmsypref","R","No",0.570838286761918,TRUE,TRUE,FALSE,0.0421052612364292,0.820338249206543,0.605167847722615,"Gag Gulf of Mexico","SEFSC-GAGGM-1963-2012-HIVELY","Mycteroperca microlepis","Gag","USA-NMFS-GM","US Southeast and Gulf"
"GAGGM","R","sst.z","No",0.138517174304663,TRUE,FALSE,TRUE,0.715789437294006,1.19209289550781e-05,0.0922692907833362,"Gag Gulf of Mexico","SEFSC-GAGGM-1963-2012-HIVELY","Mycteroperca microlepis","Gag","USA-NMFS-GM","US Southeast and Gulf"
"GAGGM","R","UdivUmsypref","No",0.749696428956486,TRUE,FALSE,FALSE,-0.821052551269531,4.93393372380524e-07,-0.0712197569312316,"Gag Gulf of Mexico","SEFSC-GAGGM-1963-2012-HIVELY","Mycteroperca microlepis","Gag","USA-NMFS-GM","US Southeast and Gulf"
"GAGSATLC","sst.z","R","No",0.63366153499424,TRUE,FALSE,TRUE,0.873684167861938,1.19209289550781e-07,0.0827911365354919,"Gag Southern Atlantic coast","SEFSC-GAGSATLC-1962-2005-JENSEN","Mycteroperca microlepis","Gag","USA-NMFS-SATLC","US Southeast and Gulf"
"GAGSATLC","UdivUmsypref","R","Yes",0.63366153499424,TRUE,TRUE,TRUE,0.884210467338562,1.19209289550781e-07,0.651248806500743,"Gag Southern Atlantic coast","SEFSC-GAGSATLC-1962-2005-JENSEN","Mycteroperca microlepis","Gag","USA-NMFS-SATLC","US Southeast and Gulf"
"GAGSATLC","R","sst.z","No",0.0414249979794025,TRUE,FALSE,FALSE,-0.894736766815186,4.17973851085662e-08,-0.0795754150428563,"Gag Southern Atlantic coast","SEFSC-GAGSATLC-1962-2005-JENSEN","Mycteroperca microlepis","Gag","USA-NMFS-SATLC","US Southeast and Gulf"
"GAGSATLC","R","UdivUmsypref","No",0.810402231776143,TRUE,FALSE,TRUE,0.48421049118042,0.00315284729003906,0.146951627593848,"Gag Southern Atlantic coast","SEFSC-GAGSATLC-1962-2005-JENSEN","Mycteroperca microlepis","Gag","USA-NMFS-SATLC","US Southeast and Gulf"
"GEMFISHNZ","sst.z","R","No",0.501165981207065,TRUE,FALSE,TRUE,0.936842024326324,0,0.306180577746352,"Common gemfish New Zealand","NZMFishMIDDEPTHSWG-GEMFISHNZ-1952-2007-JENSEN","Rexea solandri","Common gemfish","New Zealand-MFish-NZ","New Zealand"
"GEMFISHNZ","UdivUmsypref","R","No",0.501165981207065,TRUE,TRUE,FALSE,-0.536842048168182,0.00104963616468012,0.593650873332112,"Common gemfish New Zealand","NZMFishMIDDEPTHSWG-GEMFISHNZ-1952-2007-JENSEN","Rexea solandri","Common gemfish","New Zealand-MFish-NZ","New Zealand"
"GEMFISHNZ","R","sst.z","No",0.365575258772066,TRUE,FALSE,FALSE,-0.768420994281769,2.54586711889715e-06,-0.0527921871199553,"Common gemfish New Zealand","NZMFishMIDDEPTHSWG-GEMFISHNZ-1952-2007-JENSEN","Rexea solandri","Common gemfish","New Zealand-MFish-NZ","New Zealand"
"GEMFISHNZ","R","UdivUmsypref","No",0.93437683779315,TRUE,FALSE,TRUE,0.336842089891434,0.04095458984375,0.209461983731513,"Common gemfish New Zealand","NZMFishMIDDEPTHSWG-GEMFISHNZ-1952-2007-JENSEN","Rexea solandri","Common gemfish","New Zealand-MFish-NZ","New Zealand"
"GHALBSAI","sst.z","R","No",0.8877528761368,TRUE,FALSE,FALSE,0.115789465606213,0.495662689208984,0.342428177850997,"Greenland halibut Bering Sea and Aleutian Islands","AFSC-GHALBSAI-1960-2015-HIVELY","Reinhardtius hippoglossoides","Greenland halibut","USA-NMFS-BSAI","US Alaska"
"GHALBSAI","UdivUmsypref","R","No",0.8877528761368,TRUE,FALSE,TRUE,0.926315724849701,0,0.383051963559819,"Greenland halibut Bering Sea and Aleutian Islands","AFSC-GHALBSAI-1960-2015-HIVELY","Reinhardtius hippoglossoides","Greenland halibut","USA-NMFS-BSAI","US Alaska"
"GHALBSAI","R","sst.z","No",0.315130477522591,TRUE,FALSE,FALSE,-0.0526315756142139,0.770287692546844,0.45757484996259,"Greenland halibut Bering Sea and Aleutian Islands","AFSC-GHALBSAI-1960-2015-HIVELY","Reinhardtius hippoglossoides","Greenland halibut","USA-NMFS-BSAI","US Alaska"
"GHALBSAI","R","UdivUmsypref","Yes",0.588276878594718,TRUE,TRUE,TRUE,0.494736790657043,0.00255024433135986,0.536766747855605,"Greenland halibut Bering Sea and Aleutian Islands","AFSC-GHALBSAI-1960-2015-HIVELY","Reinhardtius hippoglossoides","Greenland halibut","USA-NMFS-BSAI","US Alaska"
"GOPHERSPCOAST","sst.z","R","No",0.498289628841039,TRUE,FALSE,TRUE,0.473684161901474,0.00388264656066895,0.267165668659944,"Gopher rockfish Southern Pacific Coast","SWFSC-GOPHERSPCOAST-1965-2005-STANTON","Sebastes carnatus","Gopher rockfish","USA-NMFS-SPCOAST","US West Coast"
"GOPHERSPCOAST","UdivUmsypref","R","No",0.498289628841039,TRUE,FALSE,FALSE,-0.684210479259491,2.84773868770571e-05,0.315191404011381,"Gopher rockfish Southern Pacific Coast","SWFSC-GOPHERSPCOAST-1965-2005-STANTON","Sebastes carnatus","Gopher rockfish","USA-NMFS-SPCOAST","US West Coast"
"GOPHERSPCOAST","R","sst.z","No",0.3484798094001,TRUE,FALSE,TRUE,0.368421018123627,0.0251783132553101,0.128554929409085,"Gopher rockfish Southern Pacific Coast","SWFSC-GOPHERSPCOAST-1965-2005-STANTON","Sebastes carnatus","Gopher rockfish","USA-NMFS-SPCOAST","US West Coast"
"GOPHERSPCOAST","R","UdivUmsypref","No",0.661691486452762,TRUE,FALSE,FALSE,-0.62105256319046,0.000147060563904233,0.475669087501454,"Gopher rockfish Southern Pacific Coast","SWFSC-GOPHERSPCOAST-1965-2005-STANTON","Sebastes carnatus","Gopher rockfish","USA-NMFS-SPCOAST","US West Coast"
"GRAMBERGM","sst.z","R","No",0.547761280999749,TRUE,FALSE,FALSE,-0.936842024326324,9.32125487906887e-09,-0.034631537588605,"Greater amberjack Gulf of Mexico","SEFSC-GRAMBERGM-1986-2004-JENSEN","Seriola dumerili","Greater amberjack","USA-NMFS-GM","US Southeast and Gulf"
"GRAMBERGM","UdivUmsypref","R","Yes",0.547761280999749,TRUE,TRUE,TRUE,0.410526275634766,0.0124821662902832,0.767867388235182,"Greater amberjack Gulf of Mexico","SEFSC-GRAMBERGM-1986-2004-JENSEN","Seriola dumerili","Greater amberjack","USA-NMFS-GM","US Southeast and Gulf"
"GRAMBERGM","R","sst.z","No",0.0725453316082315,TRUE,FALSE,FALSE,-0.62105256319046,0.000147060563904233,-0.019069763781446,"Greater amberjack Gulf of Mexico","SEFSC-GRAMBERGM-1986-2004-JENSEN","Seriola dumerili","Greater amberjack","USA-NMFS-GM","US Southeast and Gulf"
"GRAMBERGM","R","UdivUmsypref","No",0.84095228882939,TRUE,FALSE,FALSE,-0.768420994281769,2.54586711889715e-06,0.466641479777707,"Greater amberjack Gulf of Mexico","SEFSC-GRAMBERGM-1986-2004-JENSEN","Seriola dumerili","Greater amberjack","USA-NMFS-GM","US Southeast and Gulf"
"GRNSTROCKPCOAST","sst.z","R","No",0.140179148341086,TRUE,FALSE,FALSE,-0.273684173822403,0.0979937762022018,0.0904042780536427,"Greenstriped rockfish Pacific Coast","PFMC-GRNSTROCKPCOAST-1916-2009-STANTON","Sebastes elongatus","Greenstriped rockfish","USA-NMFS-PCOAST","US West Coast"
"GRNSTROCKPCOAST","UdivUmsypref","R","No",0.140179148341086,TRUE,FALSE,TRUE,0.96842098236084,0,0.6279550426604,"Greenstriped rockfish Pacific Coast","PFMC-GRNSTROCKPCOAST-1916-2009-STANTON","Sebastes elongatus","Greenstriped rockfish","USA-NMFS-PCOAST","US West Coast"
"GRNSTROCKPCOAST","R","sst.z","No",0.356199475467246,TRUE,FALSE,TRUE,0.915789425373077,0,0.301054726754833,"Greenstriped rockfish Pacific Coast","PFMC-GRNSTROCKPCOAST-1916-2009-STANTON","Sebastes elongatus","Greenstriped rockfish","USA-NMFS-PCOAST","US West Coast"
"GRNSTROCKPCOAST","R","UdivUmsypref","No",0.756880881581257,TRUE,FALSE,FALSE,-0.957894682884216,4.29490620845741e-09,-0.04365439881167,"Greenstriped rockfish Pacific Coast","PFMC-GRNSTROCKPCOAST-1916-2009-STANTON","Sebastes elongatus","Greenstriped rockfish","USA-NMFS-PCOAST","US West Coast"
"GRSPROCKNCAL","sst.z","R","Yes",0.997274628233821,TRUE,TRUE,TRUE,0.989473581314087,0,0.58985011836567,"Greenspotted rockfish Northern Pacific Coast","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Sebastes chlorostictus","Greenspotted rockfish","USA-NMFS-NPCOAST","US West Coast"
"GRSPROCKNCAL","UdivUmsypref","R","Yes",0.997274628233821,TRUE,TRUE,TRUE,0.999999940395355,0,0.940583044372835,"Greenspotted rockfish Northern Pacific Coast","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Sebastes chlorostictus","Greenspotted rockfish","USA-NMFS-NPCOAST","US West Coast"
"GRSPROCKNCAL","R","sst.z","No",0.384348164113035,TRUE,FALSE,FALSE,-0.957894682884216,4.29490620845741e-09,-0.046531415978008,"Greenspotted rockfish Northern Pacific Coast","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Sebastes chlorostictus","Greenspotted rockfish","USA-NMFS-NPCOAST","US West Coast"
"GRSPROCKNCAL","R","UdivUmsypref","Yes",0.901363195291551,TRUE,TRUE,TRUE,0.96842098236084,0,0.80570378307499,"Greenspotted rockfish Northern Pacific Coast","SWFSC-GRSPROCKNCAL-1916-2010-STACHURA","Sebastes chlorostictus","Greenspotted rockfish","USA-NMFS-NPCOAST","US West Coast"
"GRSPROCKSCAL","sst.z","R","Yes",0.997043181217837,TRUE,TRUE,TRUE,0.957894682884216,0,0.475704754950572,"Greenspotted rockfish Southern Pacific Coast","SWFSC-GRSPROCKSCAL-1916-2010-STACHURA","Sebastes chlorostictus","Greenspotted rockfish","USA-NMFS-SPCOAST","US West Coast"
"GRSPROCKSCAL","UdivUmsypref","R","Yes",0.997043181217837,TRUE,TRUE,TRUE,0.999999940395355,0,0.920845716498525,"Greenspotted rockfish Southern Pacific Coast","SWFSC-GRSPROCKSCAL-1916-2010-STACHURA","Sebastes chlorostictus","Greenspotted rockfish","USA-NMFS-SPCOAST","US West Coast"
"GRSPROCKSCAL","R","sst.z","Yes",0.36705976901002,TRUE,TRUE,TRUE,0.705263078212738,1.59740447998047e-05,0.462990416626656,"Greenspotted rockfish Southern Pacific Coast","SWFSC-GRSPROCKSCAL-1916-2010-STACHURA","Sebastes chlorostictus","Greenspotted rockfish","USA-NMFS-SPCOAST","US West Coast"
"GRSPROCKSCAL","R","UdivUmsypref","No",0.859949738992221,TRUE,FALSE,FALSE,0.115789465606213,0.495662689208984,0.566544085065547,"Greenspotted rockfish Southern Pacific Coast","SWFSC-GRSPROCKSCAL-1916-2010-STACHURA","Sebastes chlorostictus","Greenspotted rockfish","USA-NMFS-SPCOAST","US West Coast"
"GSTRGZRSTA7","sst.z","R","No",0.0353096327652697,TRUE,FALSE,FALSE,-0.536842048168182,0.00104963616468012,0.265007898491572,"Giant stargazer NZ Area STA7","NIWA-GSTRGZRSTA7-1964-2007-CORDUE","Kathetostoma giganteum","Giant stargazer","New Zealand-MFish-STA7","New Zealand"
"GSTRGZRSTA7","UdivUmsypref","R","No",0.0353096327652697,TRUE,TRUE,FALSE,-0.757894694805145,3.49198035110021e-06,0.624297590719154,"Giant stargazer NZ Area STA7","NIWA-GSTRGZRSTA7-1964-2007-CORDUE","Kathetostoma giganteum","Giant stargazer","New Zealand-MFish-STA7","New Zealand"
"GSTRGZRSTA7","R","sst.z","No",0.434873250604525,TRUE,FALSE,TRUE,0.936842024326324,0,0.140884618387038,"Giant stargazer NZ Area STA7","NIWA-GSTRGZRSTA7-1964-2007-CORDUE","Kathetostoma giganteum","Giant stargazer","New Zealand-MFish-STA7","New Zealand"
"GSTRGZRSTA7","R","UdivUmsypref","No",0.925967128279557,TRUE,FALSE,TRUE,0.884210467338562,1.19209289550781e-07,0.346695854690791,"Giant stargazer NZ Area STA7","NIWA-GSTRGZRSTA7-1964-2007-CORDUE","Kathetostoma giganteum","Giant stargazer","New Zealand-MFish-STA7","New Zealand"
